unit_id,powiat,wojewodztwo,rok,unemployment_rate,crimes_total_per_1000,property_crimes_per_1000,violent_crimes_per_1000,crime_minus_unemployment
061813317000,Powiat sanocki,Lubelskie,2019,4.2,15.04,5.57,0.66,10.84
061813317000,Powiat sanocki,Lubelskie,2020,3.0,17.9,7.22,0.58,14.899999999999999
061813317000,Powiat sanocki,Lubelskie,2021,4.9,18.04,6.5,0.54,13.139999999999999
061813317000,Powiat sanocki,Lubelskie,2022,5.9,13.25,5.95,0.52,7.35
061813317000,Powiat sanocki,Lubelskie,2023,4.8,16.41,5.3,0.38,11.61
061813317000,Powiat sanocki,Lubelskie,2024,4.3,16.19,5.93,0.47,11.89
062013909000,Powiat sejneński,Lubelskie,2014,4.1,18.21,10.62,0.67,14.110000000000001
062013909000,Powiat sejneński,Lubelskie,2015,3.7,14.24,7.0,0.34,10.54
062013909000,Powiat sejneński,Lubelskie,2016,3.2,14.12,5.89,0.15,10.919999999999998
062013909000,Powiat sejneński,Lubelskie,2017,4.3,15.27,5.62,0.49,10.969999999999999
062013909000,Powiat sejneński,Lubelskie,2018,3.3,13.44,4.31,0.84,10.14
062013909000,Powiat sejneński,Lubelskie,2019,4.2,14.65,4.35,0.5,10.45
062013909000,Powiat sejneński,Lubelskie,2020,3.0,12.33,3.15,0.31,9.33
062013909000,Powiat sejneński,Lubelskie,2021,3.5,19.76,10.93,0.21,16.26
062013909000,Powiat sejneński,Lubelskie,2022,2.9,17.78,5.77,0.85,14.88
062013909000,Powiat sejneński,Lubelskie,2023,3.1,11.21,4.64,0.59,8.110000000000001
062013909000,Powiat sejneński,Lubelskie,2024,3.7,14.09,5.4,0.43,10.39
071427126000,Powiat siedlecki,Nieznane,2014,8.3,11.14,4.04,0.53,2.84
071427126000,Powiat siedlecki,Nieznane,2015,9.3,9.66,3.69,0.31,0.35999999999999943
071427126000,Powiat siedlecki,Nieznane,2016,6.4,9.5,3.25,0.48,3.0999999999999996
071427126000,Powiat siedlecki,Nieznane,2017,6.3,8.18,3.0,0.38,1.88
071427126000,Powiat siedlecki,Nieznane,2018,4.6,10.7,3.94,0.25,6.1
071427126000,Powiat siedlecki,Nieznane,2019,6.9,9.13,2.84,0.28,2.2300000000000004
071427126000,Powiat siedlecki,Nieznane,2020,4.9,9.49,2.94,0.19,4.59
071427126000,Powiat siedlecki,Nieznane,2021,5.0,11.7,5.59,0.2,6.699999999999999
071427126000,Powiat siedlecki,Nieznane,2022,4.6,11.68,5.18,0.2,7.08
071427126000,Powiat siedlecki,Nieznane,2023,5.6,9.83,4.51,0.19,4.23
071427126000,Powiat siedlecki,Nieznane,2024,4.7,8.45,3.14,0.19,3.749999999999999
062013810000,Powiat siemiatycki,Lubelskie,2014,7.0,13.44,4.9,0.62,6.4399999999999995
062013810000,Powiat siemiatycki,Lubelskie,2015,6.5,14.2,6.07,0.28,7.699999999999999
062013810000,Powiat siemiatycki,Lubelskie,2016,5.0,11.83,3.73,0.52,6.83
062013810000,Powiat siemiatycki,Lubelskie,2017,2.5,10.65,3.05,0.73,8.15
062013810000,Powiat siemiatycki,Lubelskie,2018,4.7,11.18,4.03,0.33,6.4799999999999995
062013810000,Powiat siemiatycki,Lubelskie,2019,3.9,10.01,3.52,0.54,6.109999999999999
062013810000,Powiat siemiatycki,Lubelskie,2020,3.8,13.28,4.29,0.42,9.48
062013810000,Powiat siemiatycki,Lubelskie,2021,3.5,12.14,4.09,0.4,8.64
062013810000,Powiat siemiatycki,Lubelskie,2022,4.6,16.71,3.68,0.51,12.110000000000001
062013810000,Powiat siemiatycki,Lubelskie,2023,5.2,15.5,5.22,0.34,10.3
062013810000,Powiat siemiatycki,Lubelskie,2024,4.0,13.09,5.05,0.3,9.09
051011814000,Powiat sieradzki,Nieznane,2014,6.7,18.6,8.93,0.3,11.900000000000002
051011814000,Powiat sieradzki,Nieznane,2015,7.3,16.99,5.84,0.39,9.689999999999998
051011814000,Powiat sieradzki,Nieznane,2016,6.6,13.18,5.74,0.43,6.58
051011814000,Powiat sieradzki,Nieznane,2017,5.3,11.87,5.11,0.37,6.569999999999999
051011814000,Powiat sieradzki,Nieznane,2018,6.4,14.28,5.5,0.43,7.879999999999999
051011814000,Powiat sieradzki,Nieznane,2019,5.6,14.85,6.14,0.37,9.25
051011814000,Powiat sieradzki,Nieznane,2020,5.2,13.87,4.94,0.43,8.669999999999998
051011814000,Powiat sieradzki,Nieznane,2021,4.3,90.82,8.74,0.3,86.52
051011814000,Powiat sieradzki,Nieznane,2022,6.0,16.61,7.98,0.2,10.61
051011814000,Powiat sieradzki,Nieznane,2023,5.6,67.52,7.99,0.44,61.919999999999995
051011814000,Powiat sieradzki,Nieznane,2024,4.5,17.68,5.35,0.35,13.18
071427027000,Powiat sierpecki,Nieznane,2014,5.0,13.4,5.64,0.36,8.4
071427027000,Powiat sierpecki,Nieznane,2015,4.6,18.48,9.68,0.36,13.88
071427027000,Powiat sierpecki,Nieznane,2016,3.7,17.51,5.31,0.36,13.810000000000002
071427027000,Powiat sierpecki,Nieznane,2017,3.6,16.04,5.19,0.32,12.44
071427027000,Powiat sierpecki,Nieznane,2018,3.3,17.25,3.86,0.27,13.95
071427027000,Powiat sierpecki,Nieznane,2019,3.3,14.96,3.97,0.44,11.66
071427027000,Powiat sierpecki,Nieznane,2020,4.0,29.95,6.74,0.18,25.95
071427027000,Powiat sierpecki,Nieznane,2021,3.6,71.35,6.69,0.14,67.75
071427027000,Powiat sierpecki,Nieznane,2022,4.3,26.88,4.88,0.25,22.58
071427027000,Powiat sierpecki,Nieznane,2023,3.3,12.19,3.9,0.17,8.89
071427027000,Powiat sierpecki,Nieznane,2024,3.6,14.59,4.39,0.1,10.99
052615210000,Powiat skarżyski,Nieznane,2014,2.9,29.68,8.7,0.3,26.78
052615210000,Powiat skarżyski,Nieznane,2015,3.2,29.35,8.27,0.39,26.150000000000002
052615210000,Powiat skarżyski,Nieznane,2016,2.7,17.77,9.51,0.3,15.07
052615210000,Powiat skarżyski,Nieznane,2017,3.0,20.55,8.88,0.47,17.55
052615210000,Powiat skarżyski,Nieznane,2018,2.4,26.53,12.14,0.39,24.130000000000003
052615210000,Powiat skarżyski,Nieznane,2019,2.9,26.88,14.63,0.46,23.98
052615210000,Powiat skarżyski,Nieznane,2020,2.3,19.43,8.98,0.39,17.13
052615210000,Powiat skarżyski,Nieznane,2021,2.6,24.84,15.37,0.25,22.24
052615210000,Powiat skarżyski,Nieznane,2022,2.1,28.13,17.98,0.26,26.029999999999998
052615210000,Powiat skarżyski,Nieznane,2023,2.0,24.8,15.73,0.34,22.8
052615210000,Powiat skarżyski,Nieznane,2024,2.1,16.97,6.92,0.41,14.87
051011915000,Powiat skierniewicki,Nieznane,2014,7.9,12.78,6.48,0.44,4.879999999999999
051011915000,Powiat skierniewicki,Nieznane,2015,8.8,10.92,5.73,0.5,2.119999999999999
051011915000,Powiat skierniewicki,Nieznane,2016,5.0,10.82,5.63,0.37,5.82
051011915000,Powiat skierniewicki,Nieznane,2017,5.7,9.11,3.85,0.5,3.4099999999999993
051011915000,Powiat skierniewicki,Nieznane,2018,5.4,11.16,3.59,0.13,5.76
051011915000,Powiat skierniewicki,Nieznane,2019,5.1,11.31,5.1,0.31,6.210000000000001
051011915000,Powiat skierniewicki,Nieznane,2020,3.8,11.15,5.14,0.18,7.3500000000000005
051011915000,Powiat skierniewicki,Nieznane,2021,3.2,10.2,4.47,0.42,6.999999999999999
051011915000,Powiat skierniewicki,Nieznane,2022,5.5,11.45,5.5,0.26,5.949999999999999
051011915000,Powiat skierniewicki,Nieznane,2023,6.9,9.39,4.07,0.19,2.49
051011915000,Powiat skierniewicki,Nieznane,2024,5.9,9.36,4.16,0.21,3.459999999999999
071427328000,Powiat sochaczewski,Nieznane,2014,4.4,17.8,9.27,0.49,13.4
071427328000,Powiat sochaczewski,Nieznane,2015,4.0,14.26,7.08,0.43,10.26
071427328000,Powiat sochaczewski,Nieznane,2016,4.3,14.6,7.23,0.25,10.3
071427328000,Powiat sochaczewski,Nieznane,2017,3.4,19.11,8.64,0.41,15.709999999999999
071427328000,Powiat sochaczewski,Nieznane,2018,3.6,17.69,5.67,0.39,14.090000000000002
071427328000,Powiat sochaczewski,Nieznane,2019,3.4,21.34,8.04,0.26,17.94
071427328000,Powiat sochaczewski,Nieznane,2020,3.6,16.85,8.27,0.34,13.250000000000002
071427328000,Powiat sochaczewski,Nieznane,2021,3.1,20.59,8.86,0.36,17.49
071427328000,Powiat sochaczewski,Nieznane,2022,5.3,23.82,11.98,0.47,18.52
071427328000,Powiat sochaczewski,Nieznane,2023,5.6,27.24,16.6,0.61,21.64
071427328000,Powiat sochaczewski,Nieznane,2024,5.8,26.27,9.26,0.57,20.47
071427129000,Powiat sokołowski,Nieznane,2014,7.5,16.9,8.83,0.41,9.399999999999999
071427129000,Powiat sokołowski,Nieznane,2015,6.5,13.93,6.24,0.31,7.43
071427129000,Powiat sokołowski,Nieznane,2016,6.5,14.01,5.6,0.4,7.51
071427129000,Powiat sokołowski,Nieznane,2017,6.2,16.29,5.07,0.48,10.09
071427129000,Powiat sokołowski,Nieznane,2018,5.3,15.82,5.68,0.37,10.52
071427129000,Powiat sokołowski,Nieznane,2019,5.6,14.28,4.96,0.3,8.68
071427129000,Powiat sokołowski,Nieznane,2020,4.9,17.66,7.17,0.46,12.76
071427129000,Powiat sokołowski,Nieznane,2021,5.1,17.03,6.67,0.52,11.930000000000001
071427129000,Powiat sokołowski,Nieznane,2022,5.5,17.72,7.34,0.51,12.219999999999999
071427129000,Powiat sokołowski,Nieznane,2023,5.4,19.78,6.77,0.28,14.38
071427129000,Powiat sokołowski,Nieznane,2024,4.8,15.04,5.24,0.46,10.239999999999998
062013711000,Powiat sokólski,Lubelskie,2014,5.0,16.17,6.01,0.84,11.170000000000002
062013711000,Powiat sokólski,Lubelskie,2015,5.0,19.53,5.18,0.43,14.530000000000001
062013711000,Powiat sokólski,Lubelskie,2016,4.2,11.41,4.35,0.49,7.21
062013711000,Powiat sokólski,Lubelskie,2017,4.0,13.72,5.53,0.48,9.72
062013711000,Powiat sokólski,Lubelskie,2018,3.8,14.51,5.08,0.41,10.71
062013711000,Powiat sokólski,Lubelskie,2019,3.0,15.41,3.73,0.51,12.41
062013711000,Powiat sokólski,Lubelskie,2020,3.3,15.76,4.72,0.47,12.46
062013711000,Powiat sokólski,Lubelskie,2021,3.2,13.01,3.42,0.54,9.809999999999999
062013711000,Powiat sokólski,Lubelskie,2022,3.1,15.03,4.62,0.74,11.93
062013711000,Powiat sokólski,Lubelskie,2023,3.8,23.3,16.05,0.36,19.5
062013711000,Powiat sokólski,Lubelskie,2024,4.0,15.63,8.06,0.2,11.63
061813618000,Powiat stalowowolski,Lubelskie,2014,5.7,18.39,7.44,0.41,12.690000000000001
061813618000,Powiat stalowowolski,Lubelskie,2015,6.1,18.87,9.14,2.23,12.770000000000001
061813618000,Powiat stalowowolski,Lubelskie,2016,5.7,14.56,7.13,0.36,8.86
061813618000,Powiat stalowowolski,Lubelskie,2017,5.5,13.91,5.78,0.46,8.41
061813618000,Powiat stalowowolski,Lubelskie,2018,5.9,13.67,6.31,0.57,7.77
061813618000,Powiat stalowowolski,Lubelskie,2019,5.1,14.57,6.36,0.52,9.47
061813618000,Powiat stalowowolski,Lubelskie,2020,5.4,13.98,7.37,0.31,8.58
061813618000,Powiat stalowowolski,Lubelskie,2021,4.8,15.3,8.76,0.42,10.5
061813618000,Powiat stalowowolski,Lubelskie,2022,5.8,13.49,5.92,0.53,7.69
061813618000,Powiat stalowowolski,Lubelskie,2023,5.3,11.1,4.66,0.51,5.8
061813618000,Powiat stalowowolski,Lubelskie,2024,4.4,13.02,6.14,0.57,8.62
052615211000,Powiat starachowicki,Nieznane,2014,4.4,29.59,9.34,0.69,25.189999999999998
052615211000,Powiat starachowicki,Nieznane,2015,4.0,23.29,8.52,0.49,19.29
052615211000,Powiat starachowicki,Nieznane,2016,3.2,15.29,7.67,0.39,12.09
052615211000,Powiat starachowicki,Nieznane,2017,2.0,21.32,7.57,0.77,19.32
052615211000,Powiat starachowicki,Nieznane,2018,2.4,15.72,5.52,0.63,13.32
052615211000,Powiat starachowicki,Nieznane,2019,2.8,19.52,6.79,0.63,16.72
052615211000,Powiat starachowicki,Nieznane,2020,2.3,24.16,9.22,0.4,21.86
052615211000,Powiat starachowicki,Nieznane,2021,2.4,22.72,8.55,0.55,20.32
052615211000,Powiat starachowicki,Nieznane,2022,2.6,20.2,7.39,0.54,17.599999999999998
052615211000,Powiat starachowicki,Nieznane,2023,2.5,26.8,15.46,0.59,24.3
052615211000,Powiat starachowicki,Nieznane,2024,2.2,20.72,8.78,0.78,18.52
023216614000,Powiat stargardzki,Dolnoslaskie,2014,4.8,16.64,9.23,0.51,11.84
023216614000,Powiat stargardzki,Dolnoslaskie,2015,4.7,22.87,7.64,0.35,18.17
023216614000,Powiat stargardzki,Dolnoslaskie,2016,4.0,26.92,6.93,0.37,22.92
023216614000,Powiat stargardzki,Dolnoslaskie,2017,3.1,14.07,6.12,0.47,10.97
023216614000,Powiat stargardzki,Dolnoslaskie,2018,3.7,15.6,7.46,0.52,11.899999999999999
023216614000,Powiat stargardzki,Dolnoslaskie,2019,3.8,16.44,7.7,0.57,12.64
023216614000,Powiat stargardzki,Dolnoslaskie,2020,3.4,21.31,12.56,0.61,17.91
023216614000,Powiat stargardzki,Dolnoslaskie,2021,2.5,18.74,8.93,0.39,16.24
023216614000,Powiat stargardzki,Dolnoslaskie,2022,3.7,18.25,8.33,0.35,14.55
023216614000,Powiat stargardzki,Dolnoslaskie,2023,3.1,18.35,9.7,0.29,15.250000000000002
023216614000,Powiat stargardzki,Dolnoslaskie,2024,3.3,16.21,7.87,0.27,12.91
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2014,4.7,20.33,10.71,0.53,15.629999999999999
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2015,4.8,21.79,13.19,0.49,16.99
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2016,4.1,20.5,12.35,0.49,16.4
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2017,5.7,19.08,10.57,0.5,13.379999999999999
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2018,5.3,20.0,8.58,0.64,14.7
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2019,3.8,19.16,8.89,0.52,15.36
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2020,4.4,17.81,9.11,0.42,13.409999999999998
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2021,3.4,17.58,9.74,0.41,14.179999999999998
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2022,5.8,19.24,10.36,0.36,13.439999999999998
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2023,5.0,17.71,9.02,0.38,12.71
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2024,4.9,18.0,9.58,0.22,13.1
052615312000,Powiat staszowski,Nieznane,2014,6.9,21.09,6.32,0.29,14.19
052615312000,Powiat staszowski,Nieznane,2015,9.0,14.02,6.33,0.36,5.02
052615312000,Powiat staszowski,Nieznane,2016,6.7,12.61,4.36,0.32,5.909999999999999
052615312000,Powiat staszowski,Nieznane,2017,6.3,20.04,3.69,0.22,13.739999999999998
052615312000,Powiat staszowski,Nieznane,2018,6.3,11.09,4.02,0.35,4.79
052615312000,Powiat staszowski,Nieznane,2019,6.4,11.1,3.21,0.32,4.699999999999999
052615312000,Powiat staszowski,Nieznane,2020,6.3,14.79,3.75,0.24,8.489999999999998
052615312000,Powiat staszowski,Nieznane,2021,5.1,12.64,4.52,0.19,7.540000000000001
052615312000,Powiat staszowski,Nieznane,2022,7.5,23.45,5.01,0.29,15.95
052615312000,Powiat staszowski,Nieznane,2023,6.4,19.07,7.57,0.15,12.67
052615312000,Powiat staszowski,Nieznane,2024,5.3,13.05,4.02,0.12,7.750000000000001
031613211000,Powiat strzelecki,Nieznane,2014,6.8,19.16,8.8,0.49,12.36
031613211000,Powiat strzelecki,Nieznane,2015,7.6,15.78,8.36,0.42,8.18
031613211000,Powiat strzelecki,Nieznane,2016,6.3,16.98,8.31,0.61,10.68
031613211000,Powiat strzelecki,Nieznane,2017,5.4,16.17,7.55,0.87,10.770000000000001
031613211000,Powiat strzelecki,Nieznane,2018,4.7,15.85,6.65,0.75,11.149999999999999
031613211000,Powiat strzelecki,Nieznane,2019,4.6,14.42,6.46,0.44,9.82
031613211000,Powiat strzelecki,Nieznane,2020,3.8,12.57,5.3,0.3,8.77
031613211000,Powiat strzelecki,Nieznane,2021,3.2,14.13,7.14,0.33,10.93
031613211000,Powiat strzelecki,Nieznane,2022,6.7,13.54,7.07,0.18,6.839999999999999
031613211000,Powiat strzelecki,Nieznane,2023,6.1,16.26,8.27,0.22,10.160000000000002
031613211000,Powiat strzelecki,Nieznane,2024,3.7,13.72,6.01,0.38,10.02
020811306000,Powiat strzelecko-drezdenecki,Dolnoslaskie,2014,2.8,21.47,11.2,0.66,18.669999999999998
020811306000,Powiat strzelecko-drezdenecki,Dolnoslaskie,2015,3.0,20.94,9.46,0.56,17.94
020811306000,Powiat strzelecko-drezdenecki,Dolnoslaskie,2016,2.5,16.28,9.01,0.54,13.780000000000001
020811306000,Powiat strzelecko-drezdenecki,Dolnoslaskie,2017,2.2,18.16,9.12,0.42,15.96
020811306000,Powiat strzelecko-drezdenecki,Dolnoslaskie,2018,3.9,20.12,7.05,0.85,16.220000000000002
020811306000,Powiat strzelecko-drezdenecki,Dolnoslaskie,2019,3.4,20.2,8.67,0.43,16.8
020811306000,Powiat strzelecko-drezdenecki,Dolnoslaskie,2020,3.5,21.28,9.29,0.44,17.78
020811306000,Powiat strzelecko-drezdenecki,Dolnoslaskie,2021,3.5,20.32,7.89,0.4,16.82
020811306000,Powiat strzelecko-drezdenecki,Dolnoslaskie,2022,4.4,22.43,8.87,0.53,18.03
020811306000,Powiat strzelecko-drezdenecki,Dolnoslaskie,2023,3.8,17.38,7.09,0.41,13.579999999999998
020811306000,Powiat strzelecko-drezdenecki,Dolnoslaskie,2024,4.4,19.05,9.13,0.41,14.65
030210417000,Powiat strzeliński,Nieznane,2014,3.4,22.79,11.35,0.59,19.39
030210417000,Powiat strzeliński,Nieznane,2015,3.5,20.63,9.14,0.43,17.13
030210417000,Powiat strzeliński,Nieznane,2016,2.7,17.86,9.6,0.43,15.16
030210417000,Powiat strzeliński,Nieznane,2017,2.6,13.91,6.14,0.43,11.31
030210417000,Powiat strzeliński,Nieznane,2018,3.4,16.06,6.06,0.48,12.659999999999998
030210417000,Powiat strzeliński,Nieznane,2019,2.4,17.36,7.5,0.48,14.959999999999999
030210417000,Powiat strzeliński,Nieznane,2020,2.8,19.08,8.63,0.37,16.279999999999998
030210417000,Powiat strzeliński,Nieznane,2021,2.2,19.36,7.86,0.38,17.16
030210417000,Powiat strzeliński,Nieznane,2022,2.9,23.38,9.09,0.43,20.48
030210417000,Powiat strzeliński,Nieznane,2023,2.9,24.6,10.25,0.6,21.700000000000003
030210417000,Powiat strzeliński,Nieznane,2024,3.3,21.45,10.75,0.41,18.15
061813519000,Powiat strzyżowski,Lubelskie,2014,6.3,8.3,4.35,0.18,2.000000000000001
061813519000,Powiat strzyżowski,Lubelskie,2015,5.2,7.07,3.54,0.26,1.87
061813519000,Powiat strzyżowski,Lubelskie,2016,4.9,6.87,3.21,0.26,1.9699999999999998
061813519000,Powiat strzyżowski,Lubelskie,2017,4.1,6.04,2.62,0.32,1.9400000000000004
061813519000,Powiat strzyżowski,Lubelskie,2018,4.8,10.48,2.24,0.36,5.680000000000001
061813519000,Powiat strzyżowski,Lubelskie,2019,4.0,7.85,3.07,0.34,3.8499999999999996
061813519000,Powiat strzyżowski,Lubelskie,2020,4.1,6.75,2.84,0.13,2.6500000000000004
061813519000,Powiat strzyżowski,Lubelskie,2021,4.4,7.29,3.79,0.22,2.8899999999999997
061813519000,Powiat strzyżowski,Lubelskie,2022,4.9,7.11,3.76,0.22,2.21
061813519000,Powiat strzyżowski,Lubelskie,2023,3.9,6.69,3.49,0.13,2.7900000000000005
061813519000,Powiat strzyżowski,Lubelskie,2024,4.5,7.49,3.96,0.27,2.99
020811307000,Powiat sulęciński,Dolnoslaskie,2014,4.1,31.07,15.76,0.78,26.97
020811307000,Powiat sulęciński,Dolnoslaskie,2015,3.7,43.08,32.15,0.59,39.379999999999995
020811307000,Powiat sulęciński,Dolnoslaskie,2016,3.7,23.13,9.56,1.07,19.43
020811307000,Powiat sulęciński,Dolnoslaskie,2017,3.3,21.15,8.74,0.54,17.849999999999998
020811307000,Powiat sulęciński,Dolnoslaskie,2018,3.2,25.57,9.75,0.54,22.37
020811307000,Powiat sulęciński,Dolnoslaskie,2019,2.6,25.31,9.42,0.51,22.709999999999997
020811307000,Powiat sulęciński,Dolnoslaskie,2020,3.2,30.17,8.0,0.41,26.970000000000002
020811307000,Powiat sulęciński,Dolnoslaskie,2021,3.0,23.25,10.41,0.44,20.25
020811307000,Powiat sulęciński,Dolnoslaskie,2022,3.7,24.09,10.39,0.47,20.39
020811307000,Powiat sulęciński,Dolnoslaskie,2023,3.9,25.04,10.79,0.42,21.14
020811307000,Powiat sulęciński,Dolnoslaskie,2024,4.2,24.01,10.28,0.51,19.810000000000002
011216915000,Powiat suski,Nieznane,2014,9.4,11.81,5.41,0.33,2.41
011216915000,Powiat suski,Nieznane,2015,8.0,14.13,5.65,0.2,6.130000000000001
011216915000,Powiat suski,Nieznane,2016,8.0,26.04,5.42,0.24,18.04
011216915000,Powiat suski,Nieznane,2017,6.6,10.81,4.52,0.34,4.210000000000001
011216915000,Powiat suski,Nieznane,2018,7.2,9.77,3.61,0.27,2.5699999999999994
011216915000,Powiat suski,Nieznane,2019,7.7,11.7,5.06,0.32,3.999999999999999
011216915000,Powiat suski,Nieznane,2020,7.4,11.41,4.58,0.31,4.01
011216915000,Powiat suski,Nieznane,2021,7.4,14.05,5.21,0.24,6.65
011216915000,Powiat suski,Nieznane,2022,8.2,14.01,6.94,0.31,5.8100000000000005
011216915000,Powiat suski,Nieznane,2023,8.6,10.52,4.84,0.18,1.92
011216915000,Powiat suski,Nieznane,2024,9.4,15.36,7.96,0.27,5.959999999999999
062013912000,Powiat suwalski,Lubelskie,2014,6.7,17.74,6.49,0.97,11.04
062013912000,Powiat suwalski,Lubelskie,2015,8.5,12.98,5.9,0.64,4.48
062013912000,Powiat suwalski,Lubelskie,2016,8.1,12.29,5.07,0.61,4.1899999999999995
062013912000,Powiat suwalski,Lubelskie,2017,5.7,10.04,3.54,0.39,4.339999999999999
062013912000,Powiat suwalski,Lubelskie,2018,3.7,9.79,3.65,0.2,6.089999999999999
062013912000,Powiat suwalski,Lubelskie,2019,7.3,10.87,4.54,0.34,3.5699999999999994
062013912000,Powiat suwalski,Lubelskie,2020,6.0,11.45,3.82,0.2,5.449999999999999
062013912000,Powiat suwalski,Lubelskie,2021,3.7,10.16,3.01,0.29,6.46
062013912000,Powiat suwalski,Lubelskie,2022,7.7,12.49,3.4,0.23,4.79
062013912000,Powiat suwalski,Lubelskie,2023,5.5,9.78,2.91,0.37,4.279999999999999
062013912000,Powiat suwalski,Lubelskie,2024,5.7,8.41,2.46,0.29,2.71
023016124000,Powiat szamotulski,Dolnoslaskie,2014,3.1,16.95,6.78,0.27,13.85
023016124000,Powiat szamotulski,Dolnoslaskie,2015,5.4,20.34,5.38,0.26,14.94
023016124000,Powiat szamotulski,Dolnoslaskie,2016,3.8,16.03,5.66,0.28,12.23
023016124000,Powiat szamotulski,Dolnoslaskie,2017,3.2,16.56,5.12,0.32,13.36
023016124000,Powiat szamotulski,Dolnoslaskie,2018,4.0,14.77,6.35,0.22,10.77
023016124000,Powiat szamotulski,Dolnoslaskie,2019,5.3,16.44,5.94,0.26,11.14
023016124000,Powiat szamotulski,Dolnoslaskie,2020,5.1,14.29,6.16,0.22,9.19
023016124000,Powiat szamotulski,Dolnoslaskie,2021,2.4,22.93,8.21,0.35,20.53
023016124000,Powiat szamotulski,Dolnoslaskie,2022,5.0,23.94,9.9,0.25,18.94
023016124000,Powiat szamotulski,Dolnoslaskie,2023,3.5,16.71,6.32,0.38,13.21
023016124000,Powiat szamotulski,Dolnoslaskie,2024,5.0,15.84,6.38,0.33,10.84
023216415000,Powiat szczecinecki,Dolnoslaskie,2014,3.8,15.56,7.18,0.44,11.760000000000002
023216415000,Powiat szczecinecki,Dolnoslaskie,2015,3.8,15.31,8.72,0.36,11.510000000000002
023216415000,Powiat szczecinecki,Dolnoslaskie,2016,2.8,12.28,6.36,0.33,9.48
023216415000,Powiat szczecinecki,Dolnoslaskie,2017,2.4,12.84,5.8,0.27,10.44
023216415000,Powiat szczecinecki,Dolnoslaskie,2018,3.2,13.91,5.9,0.22,10.71
023216415000,Powiat szczecinecki,Dolnoslaskie,2019,3.1,12.89,5.87,0.21,9.790000000000001
023216415000,Powiat szczecinecki,Dolnoslaskie,2020,2.7,13.07,5.71,0.36,10.370000000000001
023216415000,Powiat szczecinecki,Dolnoslaskie,2021,2.3,13.61,6.25,0.31,11.309999999999999
023216415000,Powiat szczecinecki,Dolnoslaskie,2022,3.2,11.93,5.36,0.16,8.73
023216415000,Powiat szczecinecki,Dolnoslaskie,2023,2.7,13.38,6.98,0.3,10.68
023216415000,Powiat szczecinecki,Dolnoslaskie,2024,3.0,13.11,6.44,0.3,10.11
042815617000,Powiat szczycieński,Kujawsko-Pomorskie,2014,4.2,20.35,10.37,0.83,16.150000000000002
042815617000,Powiat szczycieński,Kujawsko-Pomorskie,2015,4.8,17.9,9.04,0.65,13.099999999999998
042815617000,Powiat szczycieński,Kujawsko-Pomorskie,2016,5.6,18.61,8.8,0.78,13.01
042815617000,Powiat szczycieński,Kujawsko-Pomorskie,2017,4.0,17.06,9.07,0.68,13.059999999999999
042815617000,Powiat szczycieński,Kujawsko-Pomorskie,2018,4.3,17.26,7.7,0.51,12.96
042815617000,Powiat szczycieński,Kujawsko-Pomorskie,2019,5.3,20.14,8.88,0.52,14.84
042815617000,Powiat szczycieński,Kujawsko-Pomorskie,2020,3.5,21.9,10.82,0.49,18.4
042815617000,Powiat szczycieński,Kujawsko-Pomorskie,2021,4.2,19.55,9.37,0.28,15.350000000000001
042815617000,Powiat szczycieński,Kujawsko-Pomorskie,2022,6.1,18.16,9.54,0.28,12.06
042815617000,Powiat szczycieński,Kujawsko-Pomorskie,2023,4.3,15.24,7.09,0.43,10.940000000000001
042815617000,Powiat szczycieński,Kujawsko-Pomorskie,2024,4.2,14.31,6.27,0.36,10.11
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2014,4.2,17.65,10.32,0.42,13.45
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2015,3.6,18.43,9.16,0.42,14.83
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2016,3.2,12.82,5.96,0.28,9.620000000000001
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2017,2.6,14.65,6.84,0.43,12.05
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2018,4.3,13.76,3.83,0.45,9.46
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2019,4.9,14.9,4.92,0.22,10.0
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2020,3.7,15.42,6.79,0.15,11.719999999999999
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2021,4.6,16.05,5.92,0.33,11.450000000000001
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2022,6.9,14.09,5.66,0.26,7.1899999999999995
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2023,5.3,12.07,4.65,0.42,6.7700000000000005
